"dimension","dim_type","cur_count","unique_count","null_count","zero_count","null_ratio","zero_ratio","cat_val","cat_ratio_bf_m0","cat_ratio_bf_m1","cat_ratio_bf_m2","cat_ratio_diff_bf_m1","cat_ratio_diff_bf_m2","mean_bf_m0","mean_bf_m1","mean_bf_m2","mean_ratio_diff_bf_m1","mean_ratio_diff_bf_m2","std_bf_m0","std_bf_m1","std_bf_m2","std_ratio_diff_bf_m1","std_ratio_diff_bf_m2","status_bf_m0","status_bf_m1","status_bf_m2","alarm_yn","dt"
"filter_pps","categorical","19490534","1","0",,,,"N","1.0","1.0","1.0","0.0","0.0",,,,,,,,,,,"success","success","success","N","2020-06"
"copn_data_u1_yn_bf_m0","categorical","19490534","2","0",,,,"N","0.947","0.95","0.958","-0.003","-0.012",,,,,,,,,,,"success","success","success","N","2020-06"
"family_yn","categorical","11822763","1","0",,,,"Y","1.0","1.0","1.0","0.0","0.0",,,,,,,,,,,"success","success","success","N","2020-06"
"bf_1m_inv_amt","categorical","30313607","99450","0",,,,"0","0.156","0.157",,"-0.006",,,,,,,,,,,,"success","success",,"N","2020-06"
"sex_cd","categorical","19490534","4","0",,,,"1","0.505","0.505","0.505","0.0","0.0",,,,,,,,,,,"success","success","success","N","2020-06"
"tablet_yn","categorical","1090985","1","0",,,,"Y","1.0","1.0","1.0","0.0","0.0",,,,,,,,,,,"success","success","success","N","2020-06"
"op_sale_chnl_cl_cd","categorical","19490534","59","0",,,,"#","0.404","0.406","0.407","-0.005","-0.007",,,,,,,,,,,"success","success","success","N","2020-06"
"NA00004430_YN","categorical","9636759","1","0",,,,"Y","1.0","1.0","1.0","0.0","0.0",,,,,,,,,,,"success","success","success","N","2020-06"
"data_gift_send_yn_bf_m1","categorical","19613335","2","0",,,,"N","0.936","0.939","0.94","-0.003","-0.004",,,,,,,,,,,"success","success","success","N","2020-06"
"copn_data_u1_yn_bf_m1","categorical","19613335","2","0",,,,"N","0.95","0.958","0.958","-0.008","-0.008",,,,,,,,,,,"success","success","success","N","2020-06"
"tmap_freq_dest_healthcare","categorical","68675","1","0",,,,"Y","1.0","1.0","1.0","0.0","0.0",,,,,,,,,,,"success","success","success","N","2020-06"
"nugu_user_yn","categorical","1067348","1","0",,,,"Y","1.0","1.0","1.0","0.0","0.0",,,,,,,,,,,"success","success","success","N","2020-06"
"tmbr_info_use_agree_yn","categorical","10906760","2","0",,,,"N","0.586",,,,,,,,,,,,,,,"success",,,"N","2020-06"
"filter_svc_cd","categorical","19490534","1","0",,,,"N","1.0","1.0","1.0","0.0","0.0",,,,,,,,,,,"success","success","success","N","2020-06"
"childwatch_yn","categorical","34892","1","0",,,,"Y","1.0","1.0","1.0","0.0","0.0",,,,,,,,,,,"success","success","success","N","2020-06"
"NH00000114_YN","categorical","707642","1","0",,,,"Y","1.0","1.0","1.0","0.0","0.0",,,,,,,,,,,"success","success","success","N","2020-06"
"mbr_use_cnt","numerical","2284693","63","0","0","0.0","0.0",,,,,,,"1.479","2.712","2.866","-0.834","-0.938","1.073","3.097","2.959","-1.886","-1.758","success","success","success","Y","2020-08"
"app_use_cnt_pooq","numerical","1579772","42","0","0","0.0","0.0",,,,,,,"5.777","9.148","7.71","-0.584","-0.335","5.768","14.948","12.099","-1.592","-1.098","success","success","success","Y","2020-08"
"data_usage_in_gb_bf_m1","numerical","19375777","12309701","0","2527885","0.13","0.13",,,,,,,"12.883","11.587","11.49","0.101","0.108","29.392","25.55","25.26","0.131","0.141","success","success","success","N","2020-08"
"app_use_traffic_navigation","numerical","5082848","3913382","0","4686","0.001","0.001",,,,,,,"11.661","28.88","29.289","-1.477","-1.512","106.875","172.996","168.503","-0.619","-0.577","success","success","success","Y","2020-08"
"mbr_discount_amt_food_and_beverage","numerical","57648","546","0","0","0.0","0.0",,,,,,,"996.691","1231.766","1251.251","-0.236","-0.255","642.92","1067.509","1109.385","-0.66","-0.726","success","success","success","N","2020-08"
"tw_visit_days_fee_senior_with_t","numerical","2864","5","0","0","0.0","0.0",,,,,,,"1.046","1.109","1.108","-0.06","-0.059","0.274","0.546","0.528","-0.993","-0.927","success","success","success","N","2020-08"
"sms_snd_cnt_travel","numerical","589558","22","0","588115","0.998","0.998",,,,,,,"0.005","0.007","0.006","-0.4","-0.2","0.212","0.413","0.33","-0.948","-0.557","success","success","success","N","2020-08"
"mbr_discount_cnt_education","numerical","162","2","0","0","0.0","0.0",,,,,,,"1.019","1.025","1.028","-0.006","-0.009","0.135","0.156","0.164","-0.156","-0.215","success","success","success","N","2020-08"
"bas_fee_amt","numerical","19348200","118","0","375700","0.019","0.019",,,,,,,"44947.632","44956.766","44748.819","0.0","0.004","24435.999","24457.321","24339.702","-0.001","0.004","success","success","success","N","2020-08"
"app_use_cnt_etc_music","numerical","2650214","34","0","0","0.0","0.0",,,,,,,"3.658","9.391","9.036","-1.567","-1.47","2.842","11.459","10.948","-3.032","-2.852","success","success","success","Y","2020-08"
"voc_rcv_cnt_tax","numerical","159384","32","0","123415","0.774","0.774",,,,,,,"0.38","0.926","0.525","-1.437","-0.382","0.987","2.412","1.955","-1.444","-0.981","success","success","success","Y","2020-08"
"twld_fee_visit_cnt_bf_m0","numerical","499855","139","0","0","0.0","0.0",,,,,,,"4.472","5.37","5.382","-0.201","-0.203","5.912","8.389","8.763","-0.419","-0.482","success","success","success","N","2020-08"
"location_weekday_visit_city","numerical","17729128","18","0","46768","0.003","0.003",,,,,,,"1.943","2.925","2.827","-0.505","-0.455","1.385","2.111","2.045","-0.524","-0.477","success","success","success","N","2020-08"
"mbr_discount_amt_family_restaurant","numerical","38900","5299","0","1","0.0","0.0",,,,,,,"13525.959","14237.832","14162.457","-0.053","-0.047","7181.513","8241.969","8040.07","-0.148","-0.12","success","success","success","N","2020-08"
"rem_allot_amt","numerical","14924304","474102","0","7438865","0.498","0.498",,,,,,,"202367.034","215057.604","220220.382","-0.063","-0.088","341824.88","354174.152","359285.74","-0.036","-0.051","success","success","success","N","2020-08"
"tw_visit_days_fee_t_ansim_25g","numerical","20542","6","0","0","0.0","0.0",,,,,,,"1.058","1.136","1.139","-0.074","-0.077","0.268","0.461","0.466","-0.72","-0.739","success","success","success","N","2020-08"
"tw_visit_days_fee_t_ansim_4g","numerical","20960","5","0","0","0.0","0.0",,,,,,,"1.054","1.134","1.14","-0.076","-0.082","0.256","0.458","0.475","-0.789","-0.855","success","success","success","N","2020-08"
"voc_rcv_cnt_pet","numerical","190829","45","0","144856","0.759","0.759",,,,,,,"0.388","0.625","0.631","-0.611","-0.626","1.078","2.333","2.326","-1.164","-1.158","success","success","success","Y","2020-08"
"sms_snd_cnt_tax","numerical","159384","8","0","158502","0.994","0.994",,,,,,,"0.007","0.016","0.01","-1.286","-0.429","0.116","0.242","0.18","-1.086","-0.552","success","success","success","Y","2020-08"
"tw_visit_days_alacarte","numerical","287","3","0","0","0.0","0.0",,,,,,,"1.031","1.049","1.042","-0.017","-0.011","0.227","0.497","0.323","-1.189","-0.423","success","success","success","Y","2020-08"
"tw_visit_days_wire_prod_list","numerical","6256","5","0","0","0.0","0.0",,,,,,,"1.046","1.085","1.084","-0.037","-0.036","0.229","0.348","0.359","-0.52","-0.568","success","success","success","N","2020-08"
"app_use_traffic_shopping_coupon","numerical","5736563","2836688","0","27072","0.005","0.005",,,,,,,"6.116","15.817","15.686","-1.586","-1.565","36.741","95.4","88.256","-1.597","-1.402","success","success","success","Y","2020-08"
"sms_rcv_cnt_baby","numerical","312917","38","0","154284","0.493","0.493",,,,,,,"0.972","1.621","1.705","-0.668","-0.754","1.666","3.362","4.629","-1.018","-1.779","success","success","success","Y","2020-08"
"tw_visit_days_vas_internet","numerical","2089","3","0","0","0.0","0.0",,,,,,,"1.041","1.082","1.084","-0.039","-0.041","0.202","0.332","0.333","-0.644","-0.649","success","success","success","N","2020-08"
"tw_visit_days_vas_pooq","numerical","37265","7","0","0","0.0","0.0",,,,,,,"1.06","1.141","1.141","-0.076","-0.076","0.271","0.499","0.494","-0.841","-0.823","success","success","success","N","2020-08"
"family_moa_data_usage_in_gb","numerical","856275","776889","0","0","0.0","0.0",,,,,,,"13.131","12.153","11.791","0.074","0.102","12.685","12.063","11.912","0.049","0.061","success","success","success","N","2020-08"
"dcb_cnt_bf_m0","numerical","19348200","1","0","19348200","1.0","1.0",,,,,,,"0.0","0.0","0.047","1.0","-4699999.0","0.0","0.0","0.234","1.0","-2.3399999E7","success","success","success","Y","2020-08"
"tw_visit_days_fee_t_max","numerical","9511","6","0","0","0.0","0.0",,,,,,,"1.058","1.165","1.177","-0.101","-0.112","0.289","0.645","0.652","-1.232","-1.256","success","success","success","Y","2020-08"
"nugu_app_use_days","numerical","141600","7","0","0","0.0","0.0",,,,,,,"2.079",,"4.78",,"-1.299","1.428",,"5.364",,"-2.756","success","fail","success","Y","2020-08"
"app_use_cnt_shopping","numerical","8287181","229","0","0","0.0","0.0",,,,,,,"8.638","27.688","26.97","-2.205","-2.122","10.603","41.055","39.061","-2.872","-2.684","success","success","success","Y","2020-08"
"voc_rcv_cnt_home_move","numerical","257324","73","0","154086","0.599","0.599",,,,,,,"0.85","1.399","1.518","-0.646","-0.786","2.187","5.93","6.827","-1.711","-2.122","success","success","success","Y","2020-08"
"app_use_days_video","numerical","15452648","8","0","0","0.0","0.0",,,,,,,"6.145","22.623","21.873","-2.682","-2.559","2.216","9.002","8.64","-3.062","-2.899","success","success","success","Y","2020-08"
"tw_visit_days_fee_t_regular","numerical","682","2","0","0","0.0","0.0",,,,,,,"1.015","1.072","1.056","-0.056","-0.04","0.12","0.317","0.267","-1.642","-1.225","success","success","success","Y","2020-08"
"mbr_discount_cnt_shopping","numerical","128807","9","0","0","0.0","0.0",,,,,,,"1.143","1.491","1.478","-0.304","-0.293","0.44","1.048","1.015","-1.382","-1.307","success","success","success","Y","2020-08"
"app_use_traffic_sports","numerical","2958752","1912159","0","8447","0.003","0.003",,,,,,,"15.093","37.136","34.459","-1.46","-1.283","137.651","322.401","293.499","-1.342","-1.132","success","success","success","Y","2020-08"
"mbr_discount_cnt_chocolate","numerical","30722","1","0","0","0.0","0.0",,,,,,,"1.0","1.0","1.008","0.0","-0.008","0.0","0.004","0.132","-399999.0","-1.3199999E7","success","success","success","Y","2020-08"
"tw_visit_cnt_5g","numerical","65798","34","0","0","0.0","0.0",,,,,,,"1.857","1.707","1.598","0.081","0.139","1.611","1.774","1.499","-0.101","0.07","success","success","success","N","2020-08"
"dcb_amt_bf_m0","numerical","19348200","1","0","19348200","1.0","1.0",,,,,,,"0.0","0.0","2118.588","1.0","-2.11858799999E11","0.0","0.0","28857.136","1.0","-2.885713599999E12","success","success","success","Y","2020-08"
"voc_rcv_cnt_security","numerical","111240","44","0","108144","0.972","0.972",,,,,,,"0.06","0.161","0.157","-1.683","-1.617","1.067","2.697","2.537","-1.528","-1.378","success","success","success","Y","2020-08"
"voc_rcv_prtn_cnt_bf_m1","numerical","17219757","1355","0","0","0.0","0.0",,,,,,,"39.53","39.189","37.011","0.009","0.064","39.236","38.873","36.702","0.009","0.065","success","success","success","N","2020-08"
"eqp_out_prc","numerical","19352767","1","0","19352767","1.0","1.0",,,,,,,"0.0","0.0","685722.945","1.0","-6.857229449999899E13","0.0","0.0","441895.47","1.0","-4.4189546999999E13","success","success","success","Y","2020-08"
"app_use_cnt_video","numerical","15328992","206","0","0","0.0","0.0",,,,,,,"30.123","122.947","118.193","-3.081","-2.924","20.403","86.045","82.347","-3.217","-3.036","success","success","success","Y","2020-08"
"overage_bf0","numerical","19348200","73192","0","19220466","0.993","0.993",,,,,,,"43.096","307.505","281.358","-6.135","-5.529","864.465","2624.505","2487.08","-2.036","-1.877","success","success","success","Y","2020-08"
"sms_snd_cnt_student","numerical","960780","29","0","952367","0.991","0.991",,,,,,,"0.015","0.026","0.027","-0.733","-0.8","0.278","0.556","0.52","-1.0","-0.871","success","success","success","Y","2020-08"
"location_weekday_visit_dong","numerical","17729128","134","0","46768","0.003","0.003",,,,,,,"7.154","14.646","13.87","-1.047","-0.939","7.635","15.196","14.827","-0.99","-0.942","success","success","success","Y","2020-08"
"tw_visit_days_bill_small","numerical","154428","7","0","0","0.0","0.0",,,,,,,"1.261","1.582","1.492","-0.255","-0.183","0.668","1.479","1.305","-1.214","-0.954","success","success","success","Y","2020-08"
"tw_visit_days_vas_flo","numerical","33104","6","0","0","0.0","0.0",,,,,,,"1.067","1.142","1.139","-0.07","-0.067","0.278","0.468","0.448","-0.683","-0.612","success","success","success","N","2020-08"
"mbr_discount_cnt_music","numerical","17230","2","0","0","0.0","0.0",,,,,,,"1.0","1.025","1.004","-0.025","-0.004","0.017","0.155","0.061","-8.118","-2.588","success","success","success","Y","2020-08"
"app_use_cnt_youtube","numerical","15082647","76","0","0","0.0","0.0",,,,,,,"22.849","93.252","88.82","-3.081","-2.887","13.316","58.149","55.469","-3.367","-3.166","success","success","success","Y","2020-08"
"voc_snd_avg_duration","numerical","16585886","7261","0","129538","0.008","0.008",,,,,,,"118.502","119.404","119.474","-0.008","-0.008","225.479","244.623","255.827","-0.085","-0.135","success","success","success","N","2020-08"
"max_display_resol","numerical","19345975","111","0","598670","0.031","0.031",,,,,,,"2634657.284","2632267.986","2621850.344","0.001","0.005","1569848.774","1570492.189","1573924.654","0.0","-0.003","success","success","success","N","2020-08"
"omd_eqp_chg_period","numerical","804318","1711","0","2814","0.003","0.003",,,,,,,"369.93",,,,,"323.379",,,,,"success",,,"N","2020-08"
"mbr_discount_amt_theme_park","numerical","1887","101","0","0","0.0","0.0",,,,,,,"13382.631","16179.007","15158.648","-0.209","-0.133","8392.201","23247.586","20534.313","-1.77","-1.447","success","success","success","Y","2020-08"
"voc_rcv_cnt","numerical","17294451","1653","0","464613","0.027","0.027",,,,,,,"39.814","162.078","160.616","-3.071","-3.034","47.353","190.392","191.79","-3.021","-3.05","success","success","success","Y","2020-08"
"voc_snd_cnt_travel","numerical","589558","155","0","205315","0.348","0.348",,,,,,,"1.476","1.698","1.638","-0.15","-0.11","3.379","5.265","4.318","-0.558","-0.278","success","success","success","N","2020-08"
"tw_visit_days_vas_perfect_call","numerical","2593","3","0","0","0.0","0.0",,,,,,,"1.011","1.036","1.033","-0.025","-0.022","0.107","0.224","0.196","-1.093","-0.832","success","success","success","Y","2020-08"
"app_use_cnt_vr","numerical","113034","25","0","0","0.0","0.0",,,,,,,"4.908","10.955","11.709","-1.232","-1.386","4.335","16.783","16.518","-2.872","-2.81","success","success","success","Y","2020-08"
"mbr_discount_cnt_jeju","numerical","1002","4","0","0","0.0","0.0",,,,,,,"1.011","1.006","1.007","0.005","0.004","0.164","0.086","0.095","0.476","0.421","success","success","success","N","2020-08"
"app_use_traffic_bugs","numerical","17171","3251","0","13324","0.776","0.776",,,,,,,"17.06","24.247","26.012","-0.421","-0.525","133.365","336.704","422.333","-1.525","-2.167","success","success","success","Y","2020-08"
"sms_rcv_cnt","numerical","17294451","2502","0","906430","0.052","0.052",,,,,,,"28.678","118.582","117.359","-3.135","-3.092","76.863","293.209","288.518","-2.815","-2.754","success","success","success","Y","2020-08"
"ref_data_usage_in_gb_bf_m0","numerical","19348200","1","0","19348200","1.0","1.0",,,,,,,"0.0","0.0","0.074","1.0","-7399999.0","0.0","0.0","0.732","1.0","-7.3199999E7","success","success","success","Y","2020-08"
"tw_visit_days_roaming_list","numerical","2886","7","0","0","0.0","0.0",,,,,,,"1.107","1.223","1.195","-0.105","-0.079","0.397","0.743","0.696","-0.872","-0.753","success","success","success","N","2020-08"
"tw_visit_days_fee_0_small","numerical","24205","7","0","0","0.0","0.0",,,,,,,"1.105","1.279","1.271","-0.157","-0.15","0.383","0.826","0.795","-1.157","-1.076","success","success","success","Y","2020-08"
"app_use_cnt_bank","numerical","11592505","211","0","0","0.0","0.0",,,,,,,"11.252","42.446","40.857","-2.772","-2.631","11.739","48.858","46.825","-3.162","-2.989","success","success","success","Y","2020-08"
"mbr_discount_cnt_bakery","numerical","674327","10","0","0","0.0","0.0",,,,,,,"1.188","1.937","1.919","-0.63","-0.615","0.507","1.635","1.608","-2.225","-2.172","success","success","success","Y","2020-08"
"tw_visit_days_vas_call_available","numerical","327","2","0","0","0.0","0.0",,,,,,,"1.006","1.021","1.017","-0.015","-0.011","0.078","0.214","0.129","-1.744","-0.654","success","success","success","Y","2020-08"
"app_use_traffic_video","numerical","15328992","12819045","0","57358","0.004","0.004",,,,,,,"1427.004","5483.861","4812.992","-2.843","-2.373","4156.646","15596.245","14073.739","-2.752","-2.386","success","success","success","Y","2020-08"
"fmly_chld_age0006_cnt","numerical","5661","2","0","0","0.0","0.0",,,,,,,"1.011","1.011","1.01","0.0","0.001","0.104","0.104","0.098","0.0","0.058","success","success","success","N","2020-08"
"skt_icall_call","numerical","19348200","1","0","19348200","1.0","1.0",,,,,,,"0.0","0.0","54.762","1.0","-5.476199999E9","0.0","0.0","69.954","1.0","-6.995399999E9","success","success","success","Y","2020-08"
"tw_visit_days_shopguide","numerical","682","2","0","0","0.0","0.0",,,,,,,"1.013","1.029","1.04","-0.016","-0.027","0.114","0.184","0.206","-0.614","-0.807","success","success","success","N","2020-08"
"tw_visit_days_myshop","numerical","7663","6","0","0","0.0","0.0",,,,,,,"1.156","1.351","1.368","-0.169","-0.183","0.47","0.932","0.932","-0.983","-0.983","success","success","success","N","2020-08"
"app_use_traffic_naverband","numerical","6152826","2425876","0","1472","0.0","0.0",,,,,,,"9.522","34.15","24.49","-2.586","-1.572","115.873","393.634","263.219","-2.397","-1.272","success","success","success","Y","2020-08"
"bf_m6_avg_data_usage_in_gb","numerical","20720468","16487199","0","2193434","0.106","0.106",,,,,,,"10.397","11.54","11.335","-0.11","-0.09","22.252","24.687","24.155","-0.109","-0.086","success","success","success","N","2020-08"
